siren,siret_siege,nom_entreprise,personne_morale,entreprise_cessee,statut_rcs,forme_juridique,categorie_juridique,code_naf,libelle_code_naf,domaine_activite,tranche_effectif,effectif_min,effectif_max,annee_effectif,date_creation,ville,code_postal,code_commune,adresse_ligne_1,adresse_ligne_2,departement
793861493,79386149300070,CAILABS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,72.19Z,Recherche-développement en autres sciences physiques et naturelles,Recherche-développement scientifique,21,50,99,2022,2013-06-19,RENNES,35000,35238,1 RUE NICOLAS-JOSEPH CUGNOT,,75
444060974,44406097400045,FLUXYM,True,0,Inscrit,"SAS, société par actions simplifiée",5710,62.02A,Conseil en systèmes et logiciels informatiques,"Programmation, conseil et autres activités informatiques",21,50,99,2023,2002-11-01,PARIS,75016,75116,90 BOULEVARD FLANDRIN,,75
810148874,81014887400045,OLBO,True,0,Inscrit,"SAS, société par actions simplifiée",5710,47.75Z,Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé,"Commerce de détail, à l'exception des automobiles et des motocycles",21,50,99,2022,2015-03-04,PARIS,75002,75102,141 RUE D'ABOUKIR,,75
508308012,50830801200014,PV-CP GESTION EXPLOITATION,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,70.10Z,Activités des sièges sociaux,Activités des sièges sociaux ; conseil de gestion,21,50,99,2022,2008-09-25,PARIS,75019,75119,11 RUE DE CAMBRAI,ARTOIS-ESPACE PONT DE FLANDRE,75
451570519,45157051900129,DAMMANN FRERES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,10.83Z,Transformation du thé et du café,Industries alimentaires,22,100,199,2023,2004-01-13,DREUX,28100,28134,29 RUE DES LIVRAINDIERES,,75
775563323,77556332300010,E. REMY MARTIN & CO,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,11.01Z,Production de boissons alcooliques distillées,Fabrication de boissons,32,250,499,2023,1900-01-01,COGNAC,16100,16102,20 RUE DE LA SOCIETE VINICOLE,,75
428686513,42868651300055,SARL ISIS SECURITE,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,80.10Z,Activités de sécurité privée,Enquêtes et sécurité,31,200,249,2023,1999-09-09,PARIS,75020,75120,37 RUE DE L'ERMITAGE,,75
539130310,53913031000011,SGEB SOCIETE DE GESTION ET D'EXPLOITATION DU BAKOUA,True,0,Inscrit,"SAS, société par actions simplifiée",5710,55.10Z,Hôtels et hébergement similaire,Hébergement,22,100,199,2022,2011-07-25,TROIS ILETS,97229,97231,POINTE DU BOUT,HOTEL BAKOUA,75
490842440,49084244000011,1979 RETAIL,True,0,Inscrit,"SAS, société par actions simplifiée",5710,47.19B,Autres commerces de détail en magasin non spécialisé,"Commerce de détail, à l'exception des automobiles et des motocycles",21,50,99,2023,2006-06-09,LANESTER,56600,56098,RUE ROUGET DE L'ISLE,ZI MANEBOS,75
784756413,78475641300471,IS INSTITUT DE SOUDURE,True,0,Non inscrit,Association déclarée,9220,71.12B,"Ingénierie, études techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,21,50,99,2023,1900-01-01,VILLEPINTE,93420,93078,45 RUE DES 3 SOEURS,BATIMENT RENAN,75
379518368,37951836800087,FRANCE TELEVISIONS DISTRIBUTION,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,59.13A,Distribution de films cinématographiques,"Production de films cinématographiques, de vidéo et de programmes de télévision ; enregistrement sonore et édition musicale",21,50,99,2022,1990-09-01,PARIS,75015,75115,10 RUE LUCIEN BOSSOUTROT,,75
482622529,48262252900048,SETE SOC D' EXPLOITATION DE LA TOUR EIFFEL,True,0,Inscrit,SA d'économie mixte à conseil d'administration,5515,91.03Z,Gestion des sites et monuments historiques et des attractions touristiques similaires,"Bibliothèques, archives, musées et autres activités culturelles",32,250,499,2022,2005-04-07,PARIS,75007,75107,6 AVENUE GUSTAVE EIFFEL,,75
662047372,66204737200468,NOVATRANS S.A.,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,52.29B,Affrètement et organisation des transports,Entreposage et services auxiliaires des transports,22,100,199,2023,1966-01-01,PARIS,75013,75113,10 RUE VANDREZANNE,TOUR ONYX,75
343394391,34339439100415,POMPES FUNEBRES CATON,True,0,Inscrit,"SAS, société par actions simplifiée",5710,96.03Z,Services funéraires,Autres services personnels,22,100,199,2023,1988-01-01,ORLEANS,45000,45234,17 B BOULEVARD ALEXANDRE MARTIN,,75
422989715,42298971500186,PITCH IMMO,True,0,Inscrit,Société en nom collectif,5202,41.10A,Promotion immobilière de logements,Construction de bâtiments,31,200,249,2023,1999-05-12,PARIS,75002,75102,87 RUE DE RICHELIEU,,75
789729472,78972947200058,ATIXIS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,71.12B,"Ingénierie, études techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,21,50,99,2023,2013-01-02,COURBEVOIE,92400,92026,20 AVENUE ANDRE PROTHIN,TOUR EUROPLAZA,75
448762526,44876252600136,COOPANAME,True,0,Inscrit,SA coopérative ouvrière de production (SCOP) à conseil d'administration,5558,70.22Z,Conseil pour les affaires et autres conseils de gestion,Activités des sièges sociaux ; conseil de gestion,32,250,499,2022,2003-06-02,PARIS,75020,75120,3 RUE ALBERT MARQUET,3 AU 7,75
412108029,41210802900288,LUKLA,True,0,Inscrit,"SAS, société par actions simplifiée",5710,62.03Z,Gestion d'installations informatiques,"Programmation, conseil et autres activités informatiques",22,100,199,2023,1997-05-05,PARIS,75016,75116,11 RUE KEPLER,,75
582093324,58209332400025,LES EDITIONS MARECHAL LE CANARD ENCHAINE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,58.14Z,Édition de revues et périodiques,Édition,22,100,199,2023,1958-01-01,PARIS,75001,75101,173 RUE SAINT-HONORE,,75
582026241,58202624100015,CLINIQUE DE L'ALMA,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,86.10Z,Activités hospitalières,Activités pour la santé humaine,22,100,199,2022,1958-01-01,PARIS,75007,75107,166 RUE DE L'UNIVERSITE,,75
316696038,31669603800017,BENLUX LOUVRES,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,46.45Z,Commerce de gros (commerce interentreprises) de parfumerie et de produits de beauté,"Commerce de gros, à l'exception des automobiles et des motocycles",21,50,99,2022,1979-11-01,PARIS,75001,75101,174 RUE DE RIVOLI,,75
334193638,33419363800080,PARTENOR DIGITAL,True,0,Inscrit,"SAS, société par actions simplifiée",5710,62.02A,Conseil en systèmes et logiciels informatiques,"Programmation, conseil et autres activités informatiques",22,100,199,2022,1985-12-14,PUTEAUX,92800,92062,1 TERRASSE BELLINI,TOUR INITIALE,75
841219702,84121970200104,L'INNOMINATO FRANCE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,46.90Z,Commerce de gros (commerce interentreprises) non spécialisé,"Commerce de gros, à l'exception des automobiles et des motocycles",22,100,199,2023,2018-07-04,PARIS,75003,75103,100 BOULEVARD DE SEBASTOPOL,,75
321994691,32199469100160,PARFUMS ULRIC DE VARENS SA,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,20.42Z,Fabrication de parfums et de produits pour la toilette,Industrie chimique,21,50,99,2022,1981-01-01,PARIS,75008,75108,3 RUE ARSENE HOUSSAYE,,75
318827003,31882700300555,"FRANCAISE D'ORGANISATION DE MATERIEL EQUESTRE ET SPORTIF - ""FORMES EQUESTRES""",True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,47.64Z,Commerce de détail d'articles de sport en magasin spécialisé,"Commerce de détail, à l'exception des automobiles et des motocycles",22,100,199,2023,1980-04-01,LE CHESNAY-ROCQUENCOURT,78150,78158,3 RUE MAL DE LATTRE DE TASSIGNY,,75
808453237,80845323700014,SOMMIER,True,0,Inscrit,"SAS, société par actions simplifiée",5710,55.10Z,Hôtels et hébergement similaire,Hébergement,21,50,99,2022,2014-11-24,PARIS,75008,75108,20 RUE DE L'ARCADE,,75
792209157,79220915700033,LA PILE (ASSOCIATION POUR UNE PRESSE LIBRE ET ECOLOGIQUE),True,0,Non inscrit,Association déclarée,9220,58.13Z,Édition de journaux,Édition,21,50,99,2022,2012-12-28,PARIS,75011,75111,16 BOULEVARD JULES FERRY,,75
819084682,81908468200122,NEW BALANCE FRANCE RETAIL SARL,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,47.78C,Autres commerces de détail spécialisés divers,"Commerce de détail, à l'exception des automobiles et des motocycles",21,50,99,2022,2016-03-10,PARIS,75001,75101,36 RUE DU LOUVRE,,75
822786067,82278606700022,TEXEI,True,0,Inscrit,"SAS, société par actions simplifiée",5710,62.01Z,Programmation informatique,"Programmation, conseil et autres activités informatiques",21,50,99,2023,2016-09-15,PARIS,75009,75109,58 B RUE DE LA CHAUSSEE D'ANTIN,,75
403412463,40341246300099,BULL ISS,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,62.02A,Conseil en systèmes et logiciels informatiques,"Programmation, conseil et autres activités informatiques",21,50,99,2022,1996-01-12,BEZONS,95870,95063,80 QUAI VOLTAIRE,IMMEUBLE RIVER OUEST,75
811474709,81147470900029,OPENSEE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,62.09Z,Autres activités informatiques,"Programmation, conseil et autres activités informatiques",21,50,99,2022,2015-05-01,PARIS,75005,75105,21 BOULEVARD SAINT-GERMAIN,,75
592065528,59206552800081,SEURECA,True,0,Inscrit,"SAS, société par actions simplifiée",5710,71.12B,"Ingénierie, études techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,22,100,199,2022,1959-01-01,PARIS,75008,75108,21 RUE LA BOETIE,,75
532788718,53278871800049,SERIS GUYANE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,80.10Z,Activités de sécurité privée,Enquêtes et sécurité,22,100,199,2022,2011-05-24,PARIS,75015,75115,6 RUE DU GENERAL DE LARMINAT,,75
187500087,18750008700015,INJS INSTITUT NATIONAL DE JEUNES SOURDS DE PARIS,True,0,Non inscrit,Établissement public national à caractère administratif,7389,87.10B,Hébergement médicalisé pour enfants handicapés,Hébergement médico-social et social,31,200,249,2022,1982-01-01,PARIS,75005,75105,254 RUE SAINT-JACQUES,,75
120002019,12000201900020,DGAFP DIRECTION GENERALE DE L'ADMINISTRATION ET DE LA FONCTION PUBLIQUE,True,0,Non inscrit,Service central d'un ministère,7120,84.11Z,Administration publique générale,Administration publique et défense ; sécurité sociale obligatoire,22,100,199,2022,1981-06-23,PARIS,75012,75112,2 BOULEVARD DIDEROT,,75
439887126,43988712600027,LABORATOIRE AJC PHARMA,True,0,Inscrit,"SAS, société par actions simplifiée",5710,72.19Z,Recherche-développement en autres sciences physiques et naturelles,Recherche-développement scientifique,21,50,99,2023,2001-12-01,CHATEAUNEUF-SUR-CHARENTE,16120,16090,LD FONTAURY,,75
818578676,81857867600012,DECLIC EVEIL RIVE GAUCHE,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,96.09Z,Autres services personnels n.c.a.,Autres services personnels,21,50,99,2023,2016-02-01,PARIS,75009,75109,49 RUE CONDORCET,,75
428819106,42881910600058,FACEA,True,0,Inscrit,"SAS, société par actions simplifiée",5710,71.12B,"Ingénierie, études techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,21,50,99,2022,1999-12-20,NOISY-LE-GRAND,93160,93051,1 PLACE JEAN BAPTISTE CLEMENT,,75
784350134,78435013400044,CONSEIL SUPERIEUR DU NOTARIAT,True,0,Non inscrit,Autre organisme professionnel,8490,94.11Z,Activités des organisations patronales et consulaires,Activités des organisations associatives,22,100,199,2022,1900-01-01,PARIS,75007,75107,60 BOULEVARD DE LA TOUR-MAUBOURG,,75
197506934,19750693400011,LGT LYCEE GENERAL ET TECHNOLOGIQUE BUFFON,True,0,Non inscrit,Établissement public local d'enseignement,7331,85.31Z,Enseignement secondaire général,Enseignement,22,100,199,2022,1965-05-01,PARIS,75015,75115,16 BOULEVARD PASTEUR,,75
523586949,52358694900019,FLORENCE DORE CORPORATE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,82.99Z,Autres activités de soutien aux entreprises n.c.a.,Activités administratives et autres activités de soutien aux entreprises,22,100,199,2022,2010-06-21,PARIS,75007,75107,101 RUE SAINT-DOMINIQUE,,75
518586110,51858611000067,MNSTR.,True,0,Inscrit,"SAS, société par actions simplifiée",5710,73.11Z,Activités des agences de publicité,Publicité et études de marché,21,50,99,2022,2009-12-01,PARIS,75019,75119,112 BOULEVARD DE LA VILLETTE,,75
417597416,41759741600011,PROFIDA,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,47.71Z,Commerce de détail d'habillement en magasin spécialisé,"Commerce de détail, à l'exception des automobiles et des motocycles",32,250,499,2023,1998-02-06,PARIS,75009,75109,102 RUE DE PROVENCE,,75
798958302,79895830200050,LA MANUFACTURE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,15.12Z,"Fabrication d'articles de voyage, de maroquinerie et de sellerie",Industrie du cuir et de la chaussure,22,100,199,2022,2013-12-01,PARIS,75001,75101,16 PLACE VENDOME,,75
789370152,78937015200074,LE COLLECTIONIST,True,0,Inscrit,"SAS, société par actions simplifiée",5710,79.11Z,Activités des agences de voyage,"Activités des agences de voyage, voyagistes, services de réservation et activités connexes",22,100,199,2023,2012-11-12,PARIS,75009,75109,65 RUE DE LA VICTOIRE,,75
856200308,85620030800075,CENTRE FRANCE HEBDOS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,58.14Z,Édition de revues et périodiques,Édition,21,50,99,2022,1956-01-01,CLERMONT-FERRAND,63100,63113,45 RUE DU CLOS FOUR,,75
520214511,52021451100039,KONTRON TRANSPORTATION FRANCE SAS,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,95.12Z,Réparation d'équipements de communication,Réparation d'ordinateurs et de biens personnels et domestiques,22,100,199,2022,2010-02-08,MONTIGNY-LE-BRETONNEUX,78180,78423,1 RUE JEAN-PIERRE TIMBAUD,SITE IMMONTIGNY,75
393365887,39336588700065,ALIS INTERNATIONAL,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,52.29B,Affrètement et organisation des transports,Entreposage et services auxiliaires des transports,21,50,99,2023,1993-12-18,ROISSY-EN-FRANCE,95700,95527,4 RUE DU MEUNIER,ZAC DU MEUNIER,75
319641551,31964155100043,BWH HOTEL GROUP FRANCE,True,0,Inscrit,Autre SA coopérative à conseil d'administration,5560,82.99Z,Autres activités de soutien aux entreprises n.c.a.,Activités administratives et autres activités de soutien aux entreprises,21,50,99,2022,1980-07-01,COLOMBES,92700,92025,11 RUE DU DEBARCADERE,IMMEUBLE WEST PLAZA,75
387606569,38760656900052,CEDILEC,True,0,Inscrit,"EURL, entreprise unipersonnelle à responsabilité limitée",5498,52.10B,Entreposage et stockage non frigorifique,Entreposage et services auxiliaires des transports,22,100,199,2022,1992-03-24,IVRY-SUR-SEINE,94200,94041,26 QUAI MARCEL BOYER,,75
332652536,33265253600019,EDMOND DE ROTHSCHILD ASSET MANAGEMENT (FRANCE),True,0,Inscrit,SA à directoire (s.a.i.),5699,66.30Z,Gestion de fonds,Activités auxiliaires de services financiers et d'assurance,22,100,199,2023,1985-05-01,PARIS,75008,75108,47 RUE DU FAUBOURG SAINT-HONORE,,75
343269130,34326913000054,DG DIFFUSION,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,46.49Z,Commerce de gros (commerce interentreprises) d'autres biens domestiques,"Commerce de gros, à l'exception des automobiles et des motocycles",21,50,99,2022,1987-11-18,ESCALQUENS,31750,31169,BOGUES,ZONE INDUSTRIELLE,75
642036941,64203694100036,GRAND PARIS AMENAGEMENT,True,0,Inscrit,Établissement public national à caractère industriel ou commercial doté d'un comptable public,4110,42.99Z,Construction d'autres ouvrages de génie civil n.c.a.,Génie civil,32,250,499,2022,1964-01-01,PARIS,75019,75119,11 RUE DE CAMBRAI,,75
834919896,83491989600011,PLAYWING LTD,True,0,Inscrit,Société commerciale étrangère immatriculée au RCS,3120,58.21Z,Édition de jeux électroniques,Édition,21,50,99,2022,2018-01-01,,,,UNIT 311 1 OLD STREET YARD,WHITE COLLAR FACTORY,75
562088435,56208843500192,PERIAL,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,64.20Z,Activités des sociétés holding,"Activités des services financiers, hors assurance et caisses de retraite",21,50,99,2023,1956-01-01,PARIS,75017,75117,34 RUE GUERSANT,,75
445224090,44522409000032,AMIRAL GESTION,True,0,Inscrit,"SAS, société par actions simplifiée",5710,66.30Z,Gestion de fonds,Activités auxiliaires de services financiers et d'assurance,21,50,99,2022,2003-02-17,PARIS,75007,75107,103 RUE DE GRENELLE,,75
351066592,35106659200079,DUSENS EUROPE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,82.99Z,Autres activités de soutien aux entreprises n.c.a.,Activités administratives et autres activités de soutien aux entreprises,21,50,99,2022,1989-06-01,NICE,06300,06088,6 PLACE GARIBALDI,,75
428239628,42823962800012,HOTEL LANCASTER,True,0,Inscrit,"SAS, société par actions simplifiée",5710,55.10Z,Hôtels et hébergement similaire,Hébergement,21,50,99,2022,1999-11-26,PARIS,75008,75108,7 RUE DE BERRI,,75
340311620,34031162000025,AQUABOULEVARD DE PARIS,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,93.21Z,Activités des parcs d'attractions et parcs à thèmes,"Activités sportives, récréatives et de loisirs",22,100,199,2022,1987-02-16,PARIS,75015,75115,4 RUE LOUIS ARMAND,N4-6,75
438275588,43827558800038,KARDHAM DIGITAL,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,62.02A,Conseil en systèmes et logiciels informatiques,"Programmation, conseil et autres activités informatiques",21,50,99,2022,2001-05-17,OBERNAI,67210,67348,11 RUE DU THAL,67210 OBERNAI CEDEX,75
394232300,39423230000076,ACCESSITE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,68.32A,Administration d'immeubles et autres biens immobiliers,Activités immobilières,22,100,199,2023,1994-03-01,MARSEILLE,13002,13202,35 BOULEVARD SAADE - QUAI LAZARET,,75
338667082,33866708200048,UTI GROUP,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,62.02A,Conseil en systèmes et logiciels informatiques,"Programmation, conseil et autres activités informatiques",22,100,199,2023,1986-09-01,LEVALLOIS-PERRET,92300,92044,68 RUE DE VILLIERS,,75
442748455,44274845500080,LAUNCHMETRICS FRANCE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,62.01Z,Programmation informatique,"Programmation, conseil et autres activités informatiques",21,50,99,2022,2002-06-28,PARIS,75016,75116,18 RUE CHALGRIN,,75
389798927,38979892700098,COOPER STANDARD AUTOMOTIVE FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,29.32Z,Fabrication d'autres équipements automobiles,Industrie automobile,21,50,99,2023,1993-01-19,CREUTZWALD,57150,57160,2 RUE DE SAINT OMER,PARC D'ACTIVITES DE CREUTZWALD,75
515132694,51513269400040,TALAN CORPORATE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,64.30Z,Fonds de placement et entités financières similaires,"Activités des services financiers, hors assurance et caisses de retraite",31,200,249,2022,2009-09-25,PARIS,75016,75116,20 RUE PERGOLESE,14 - 20,75
375680139,37568013900140,BONNETERIE D'ARMOR,True,0,Inscrit,"SAS, société par actions simplifiée",5710,14.14Z,Fabrication de vêtements de dessous,Industrie de l'habillement,32,250,499,2023,1956-01-01,QUIMPER,29000,29232,21 RUE LOUISON BOBET,KERJAOUEN,75
501479638,50147963800030,LES SEOLANES,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,87.10A,Hébergement médicalisé pour personnes âgées,Hébergement médico-social et social,22,100,199,2022,2008-12-04,MARSEILLE,13013,13213,8 RUE SIMONE WEIL,,75
431809508,43180950800077,CARDIWEB,True,0,Inscrit,"SAS, société par actions simplifiée",5710,70.22Z,Conseil pour les affaires et autres conseils de gestion,Activités des sièges sociaux ; conseil de gestion,21,50,99,2022,2000-06-01,PARIS,75009,75109,5 RUE SCRIBE,,75
315930578,31593057800150,INETUM BUSINESS SOLUTIONS FRANCE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,62.02A,Conseil en systèmes et logiciels informatiques,"Programmation, conseil et autres activités informatiques",21,50,99,2022,1979-01-01,SAINT-OUEN-SUR-SEINE,93400,93070,7 RUE TOUZET-GAILLARD,,75
494030174,49403017400036,AZELIS FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.75Z,Commerce de gros (commerce interentreprises) de produits chimiques,"Commerce de gros, à l'exception des automobiles et des motocycles",22,100,199,2022,2007-01-25,COURBEVOIE,92400,92026,8 AVENUE DE L'ARCHE,8-14,75
390275618,39027561800010,UNCEIA ELIANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,01.62Z,Activités de soutien à la production animale,"Culture et production animale, chasse et services annexes",21,50,99,2022,1947-03-07,PARIS,75012,75112,149 RUE DE BERCY,,75
822420519,82242051900032,LOSAM AGENCY,True,0,Inscrit,"SAS, société par actions simplifiée",5710,70.22Z,Conseil pour les affaires et autres conseils de gestion,Activités des sièges sociaux ; conseil de gestion,21,50,99,2022,2016-09-01,PARIS,75008,75108,37 AVENUE PIERRE IER DE SERBIE,,75
824625651,82462565100032,MAMA PARIS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,56.10A,Restauration traditionnelle,Restauration,22,100,199,2022,2016-12-08,PARIS,75002,75102,24 RUE DES CAPUCINES,,75
330440983,33044098300055,OVOL FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.76Z,Commerce de gros (commerce interentreprises) d'autres produits intermédiaires,"Commerce de gros, à l'exception des automobiles et des motocycles",22,100,199,2023,1984-07-23,CORBEIL-ESSONNES,91813,91174,11 RUE DE LA NACELLE,VILLABE,75
390003127,39000312700052,TF FORMATION TRANS-FAIRE FORMATION,True,0,Inscrit,"SAS, société par actions simplifiée",5710,85.59A,Formation continue d'adultes,Enseignement,21,50,99,2023,1993-02-02,PARIS,75020,75120,1 RUE PHILIDOR,,75
499320059,49932005900060,SWISS LIFE ASSET MANAGERS FRANCE,True,0,Inscrit,SA à directoire (s.a.i.),5699,66.30Z,Gestion de fonds,Activités auxiliaires de services financiers et d'assurance,32,250,499,2022,2007-07-19,MARSEILLE,13002,13202,2 B BOULEVARD SAADE - QUAI ARENC,TR LA MARSEILLAISE EUROMEDITERRANEE,75
793501487,79350148700045,SINGTIME,True,0,Inscrit,"SAS, société par actions simplifiée",5710,93.29Z,Autres activités récréatives et de loisirs,"Activités sportives, récréatives et de loisirs",21,50,99,2023,2013-05-22,PARIS,75011,75111,40 AVENUE DE LA REPUBLIQUE,,75
342444783,34244478300027,BREMENS NOTAIRES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,69.10Z,Activités juridiques,Activités juridiques,21,50,99,2022,1987-09-14,LYON,69006,69386,45 QUAI CHARLES DE GAULLE,,75
433188364,43318836400015,RHADAMANTHE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,85.59B,Autres enseignements,Enseignement,21,50,99,2022,2000-09-11,PARIS,75016,75116,5 RUE DE LUBECK,,75
789002300,78900230000018,ANTIN INFRASTRUCTURE PARTNERS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,64.30Z,Fonds de placement et entités financières similaires,"Activités des services financiers, hors assurance et caisses de retraite",21,50,99,2022,2012-10-22,PARIS,75001,75101,374 RUE SAINT-HONORE,,75
410254411,41025441100078,STEF TRANSPORT BRIVE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,49.41A,Transports routiers de fret interurbains,Transports terrestres et transport par conduites,22,100,199,2022,1996-12-17,DONZENAC,19270,19072,ESCUDIER NORD,ZI,75
478958762,47895876200112,LINXEA,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,66.19B,"Autres activités auxiliaires de services financiers, hors assurance et caisses de retraite, n.c.a.",Activités auxiliaires de services financiers et d'assurance,21,50,99,2022,2004-10-01,PARIS,75016,75116,49 AVENUE D'IENA,,75
340733443,34073344300063,COSMONET,True,0,Inscrit,"SAS, société par actions simplifiée",5710,81.21Z,Nettoyage courant des bâtiments,Services relatifs aux bâtiments et aménagement paysager,22,100,199,2022,1987-04-01,MONTREUIL,93100,93048,47 BOULEVARD JEANNE D’ARC,,75
810365817,81036581700214,DELIVEROO FRANCE SAS,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,63.12Z,Portails Internet,Services d'information,32,250,499,2022,2015-03-18,PARIS,75009,75109,36 RUE LA FAYETTE,,75
334836863,33483686300327,ATLAS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,77.11A,Location de courte durée de voitures et de véhicules automobiles légers,Activités de location et location-bail,21,50,99,2022,1986-02-20,MORANGIS,91420,91432,85 AVENUE CHARLES DE GAULLE,1ER ETAGE,75
309505477,30950547700062,HOLDING BRINGER GEVAUDAN,True,0,Inscrit,"SAS, société par actions simplifiée",5710,70.10Z,Activités des sièges sociaux,Activités des sièges sociaux ; conseil de gestion,32,250,499,2023,1977-01-01,PARIS,75015,75115,13 RUE DUPLEIX,,75
452653330,45265333000012,SEMI FRANCE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,43.21B,Travaux d'installation électrique sur la voie publique,Travaux de construction spécialisés,21,50,99,2022,2004-03-17,PARIS,75015,75115,20 RUE LOUIS ARMAND,20 A 22,75
801310129,80131012900094,FORMAPRIV,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,85.42Z,Enseignement supérieur,Enseignement,32,250,499,2023,2014-03-21,PARIS,75006,75106,3 RUE CASSETTE,,75
960200053,96020005300150,XELLA THERMOPIERRE,True,0,Inscrit,SA à directoire (s.a.i.),5699,23.61Z,Fabrication d'éléments en béton pour la construction,Fabrication d'autres produits minéraux non métalliques,22,100,199,2022,1977-01-01,SAINT-SAVIN,38300,38455,ROUTE PRE CHATELAIN,LE PRE CHATELAIN,75
130006802,13000680200016,SG SECRETARIAT GENERAL DES MINISTERES CHARGES DES AFFAIRES SOCIALES,True,0,Non inscrit,Service central d'un ministère,7120,84.11Z,Administration publique générale,Administration publique et défense ; sécurité sociale obligatoire,32,250,499,2022,2008-12-25,PARIS 7,75007,75107,14 AV DUQUESNE,,75
479575854,47957585400241,ACTUAL TALENT RPO & RECRUTEMENT,True,0,Inscrit,"SAS, société par actions simplifiée",5710,70.22Z,Conseil pour les affaires et autres conseils de gestion,Activités des sièges sociaux ; conseil de gestion,32,250,499,2023,2004-11-08,PUTEAUX,92800,92062,100 TERRASSE BOIELDIEU,100-101,75
820832996,82083299600038,BIZNET.IO,True,0,Inscrit,"SAS, société par actions simplifiée",5710,62.02A,Conseil en systèmes et logiciels informatiques,"Programmation, conseil et autres activités informatiques",21,50,99,2022,2016-06-07,PARIS,75008,75108,36 RUE DE SAINT-PETERSBOURG,,75
970504494,97050449401651,SOC FIDUCIAIRE NAT JURIDIQUE FISCALE,True,0,Inscrit,Société d'exercice libéral à forme anonyme à directoire,5685,69.10Z,Activités juridiques,Activités juridiques,32,250,499,2023,1970-01-01,COURBEVOIE,92400,92026,41 RUE DU CAPITAINE GUYNEMER,,75
319180675,31918067500021,CREDIT MUTUEL GESTION,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,66.30Z,Gestion de fonds,Activités auxiliaires de services financiers et d'assurance,22,100,199,2023,1980-05-30,PARIS,75009,75109,60 RUE DE LA VICTOIRE,,75
